time1,0,0,0.863242149353027
time2,0,0,3.335177898406982
time1,8,0,0.855159759521484
time2,8,0,3.346574306488037
time1,8,8,0.857400894165039
time2,8,8,3.350627422332764
time1,16,0,0.858378410339355
time2,16,0,3.331398963928223
time1,16,8,0.866699218750000
time2,16,8,3.343439102172852
time1,16,16,0.894117355346680
time2,16,16,3.371787071228027
time1,32,0,0.853800773620605
time2,32,0,3.344190120697021
time1,32,8,0.866627693176270
time2,32,8,3.356885910034180
time1,32,16,0.874829292297363
time2,32,16,3.373980522155762
time1,32,32,0.876712799072266
time2,32,32,3.370368480682373
time1,64,0,0.853204727172852
time2,64,0,3.321778774261475
time1,64,8,0.883555412292480
time2,64,8,3.368937969207764
time1,64,16,0.871658325195312
time2,64,16,3.356611728668213
time1,64,32,0.888657569885254
time2,64,32,3.338730335235596
time1,64,64,0.883460044860840
time2,64,64,3.377771377563477
time1,128,0,0.853061676025391
time2,128,0,3.348171710968018
time1,128,8,0.893139839172363
time2,128,8,3.365373611450195
time1,128,16,0.885272026062012
time2,128,16,3.351771831512451
time1,128,32,0.903820991516113
time2,128,32,3.343510627746582
time1,128,64,0.899410247802734
time2,128,64,3.371834754943848
time1,128,128,0.914835929870605
time2,128,128,3.392946720123291
time1,256,0,0.857496261596680
time2,256,0,3.314435482025146
time1,256,8,0.901508331298828
time2,256,8,3.389680385589600
time1,256,16,0.907182693481445
time2,256,16,3.387069702148438
time1,256,32,0.574064254760742
time2,256,32,3.392064571380615
time1,256,64,0.913214683532715
time2,256,64,3.422462940216064
time1,256,128,0.940346717834473
time2,256,128,3.436195850372314
time1,256,256,0.958895683288574
time2,256,256,3.450846672058105
time1,512,0,0.855636596679688
time2,512,0,3.339135646820068
time1,512,8,0.950026512145996
time2,512,8,3.440558910369873
time1,512,16,0.950932502746582
time2,512,16,3.421449661254883
time1,512,32,0.961375236511230
time2,512,32,3.442823886871338
time1,512,64,0.958538055419922
time2,512,64,3.454089164733887
time1,512,128,0.969314575195312
time2,512,128,3.452348709106445
time1,512,256,1.005125045776367
time2,512,256,3.467345237731934
time1,512,512,1.003050804138184
time2,512,512,3.485405445098877
time1,1024,0,0.858330726623535
time2,1024,0,3.341352939605713
time1,1024,8,1.051568984985352
time2,1024,8,3.503608703613281
time1,1024,16,1.061463356018066
time2,1024,16,3.536164760589600
time1,1024,32,1.037645339965820
time2,1024,32,3.531682491302490
time1,1024,64,1.060819625854492
time2,1024,64,3.542995452880859
time1,1024,128,1.026749610900879
time2,1024,128,3.519666194915771
time1,1024,256,1.046085357666016
time2,1024,256,3.545212745666504
time1,1024,512,1.123952865600586
time2,1024,512,3.581953048706055
time1,1024,1024,1.112532615661621
time2,1024,1024,3.640854358673096
time1,2048,0,0.865435600280762
time2,2048,0,3.358745574951172
time1,2048,8,1.175594329833984
time2,2048,8,3.705251216888428
time1,2048,16,1.209068298339844
time2,2048,16,3.689372539520264
time1,2048,32,1.222968101501465
time2,2048,32,3.699123859405518
time1,2048,64,1.177978515625000
time2,2048,64,3.647327423095703
time1,2048,128,1.200008392333984
time2,2048,128,3.684973716735840
time1,2048,256,1.197052001953125
time2,2048,256,3.688716888427734
time1,2048,512,1.242256164550781
time2,2048,512,3.699207305908203
time1,2048,1024,1.346421241760254
time2,2048,1024,3.788554668426514
time1,2048,2048,1.357698440551758
time2,2048,2048,3.838205337524415
time1,4096,0,0.859951972961426
time2,4096,0,3.330528736114502
time1,4096,8,1.478886604309082
time2,4096,8,4.017388820648193
time1,4096,16,1.505780220031738
time2,4096,16,3.967678546905517
time1,4096,32,1.537251472473145
time2,4096,32,4.045021533966064
time1,4096,64,1.581239700317383
time2,4096,64,4.039597511291504
time1,4096,128,1.487088203430176
time2,4096,128,3.972673416137696
time1,4096,256,1.483225822448730
time2,4096,256,3.970634937286377
time1,4096,512,1.489663124084473
time2,4096,512,3.995656967163086
time1,4096,1024,1.596856117248535
time2,4096,1024,4.063510894775391
time1,4096,2048,1.812982559204102
time2,4096,2048,4.260075092315674
time1,4096,4096,1.811385154724121
time2,4096,4096,4.305338859558105
time1,8192,0,0.875186920166016
time2,8192,0,3.330326080322266
time1,8192,8,2.063107490539551
time2,8192,8,4.618895053863525
time1,8192,16,2.084827423095703
time2,8192,16,4.597830772399902
time1,8192,32,2.107834815979004
time2,8192,32,4.657435417175293
time1,8192,64,2.192568778991699
time2,8192,64,4.728579521179199
time1,8192,128,2.315902709960938
time2,8192,128,4.817092418670654
time1,8192,256,2.088904380798340
time2,8192,256,4.651474952697754
time1,8192,512,2.093100547790527
time2,8192,512,2.661919593811035
time1,8192,1024,2.079582214355469
time2,8192,1024,4.662370681762695
time1,8192,2048,2.279019355773926
time2,8192,2048,4.766499996185303
time1,8192,4096,2.799248695373535
time2,8192,4096,5.147898197174072
time1,8192,8192,2.761411666870117
time2,8192,8192,5.273234844207764
time1,16384,0,0.861310958862305
time2,16384,0,3.317737579345703
time1,16384,8,3.256559371948242
time2,16384,8,5.874156951904297
time1,16384,16,3.269720077514648
time2,16384,16,5.889797210693359
time1,16384,32,3.307223320007324
time2,16384,32,5.911707878112793
time1,16384,64,3.379273414611816
time2,16384,64,6.024706363677979
time1,16384,128,3.509807586669922
time2,16384,128,6.149530410766602
time1,16384,256,3.720998764038086
time2,16384,256,6.331145763397217
time1,16384,512,3.286433219909668
time2,16384,512,5.948948860168457
time1,16384,1024,3.294277191162109
time2,16384,1024,5.980670452117920
time1,16384,2048,3.320384025573730
time2,16384,2048,6.006455421447754
time1,16384,4096,3.683137893676758
time2,16384,4096,6.261646747589111
time1,16384,8192,4.634046554565430
time2,16384,8192,6.782782077789307
time1,16384,16384,4.627466201782227
time2,16384,16384,4.878282546997070
time1,32768,0,0.860881805419922
time2,32768,0,3.352582454681396
time1,32768,8,5.726099014282227
time2,32768,8,8.280348777770996
time1,32768,16,5.760931968688965
time2,32768,16,8.353769779205322
time1,32768,32,5.867648124694824
time2,32768,32,8.445417881011963
time1,32768,64,6.042289733886719
time2,32768,64,8.631837368011475
time1,32768,128,6.193900108337402
time2,32768,128,8.728635311126709
time1,32768,256,6.450057029724121
time2,32768,256,9.006416797637939
time1,32768,512,7.145047187805176
time2,32768,512,9.733295440673828
time1,32768,1024,6.055021286010742
time2,32768,1024,8.723890781402588
time1,32768,2048,6.879615783691406
time2,32768,2048,9.167921543121338
time1,32768,4096,8.114409446716309
time2,32768,4096,9.362614154815674
time1,32768,8192,6.559991836547852
time2,32768,8192,8.948278427124023
time1,32768,16384,8.422183990478516
time2,32768,16384,10.133576393127441
time1,32768,32768,8.425354957580566
time2,32768,32768,11.031794548034668
time1,65536,0,0.846910476684570
time2,65536,0,3.334319591522217
time1,65536,8,10.561370849609375
time2,65536,8,13.129687309265137
time1,65536,16,10.875964164733887
time2,65536,16,13.382816314697266
time1,65536,32,12.063455581665039
time2,65536,32,14.632546901702881
time1,65536,64,15.506100654602051
time2,65536,64,18.038809299468994
time1,65536,128,15.276479721069338
time2,65536,128,17.863488197326660
time1,65536,256,15.397095680236816
time2,65536,256,17.956233024597168
time1,65536,512,40.195727348327637
time2,65536,512,18.612456321716309
time1,65536,1024,17.121648788452148
time2,65536,1024,19.664907455444336
time1,65536,2048,67.792677879333496
time2,65536,2048,69.087994098663330
time1,65536,4096,108.172821998596191
time2,65536,4096,98.266720771789551
time1,65536,8192,13.415694236755371
time2,65536,8192,15.239727497100830
time1,65536,16384,12.224316596984863
time2,65536,16384,14.455211162567139
time1,65536,32768,15.897774696350096
time2,65536,32768,16.663479804992676
time1,65536,65536,15.918159484863283
time2,65536,65536,18.499314785003662
time1,131072,0,0.862669944763184
time2,131072,0,3.322267532348633
time1,131072,8,20.450973510742188
time2,131072,8,22.951507568359375
time1,131072,16,20.835471153259277
time2,131072,16,24.890923500061035
time1,131072,32,23.259902000427246
time2,131072,32,25.876152515411377
time1,131072,64,30.129671096801758
time2,131072,64,32.881665229797363
time1,131072,128,79.062676429748535
time2,131072,128,32.501971721649170
time1,131072,256,76.900935173034668
time2,131072,256,55.408298969268799
time1,131072,512,30.704379081726074
time2,131072,512,33.411884307861328
time1,131072,1024,32.155036926269531
time2,131072,1024,35.053193569183350
time1,131072,2048,135.342121124267578
time2,131072,2048,109.183239936828613
time1,131072,4096,266.514182090759277
time2,131072,4096,238.482201099395752
time1,131072,8192,201.434993743896484
time2,131072,8192,152.442872524261475
time1,131072,16384,25.967836380004883
time2,131072,16384,28.625333309173584
time1,131072,32768,23.490405082702637
time2,131072,32768,25.519764423370361
time1,131072,65536,30.992674827575687
time2,131072,65536,30.323326587677002
time1,131072,131072,30.996584892272946
time2,131072,131072,33.969616889953613
time1,262144,0,0.849056243896484
time2,262144,0,3.331089019775391
time1,262144,8,39.525485038757324
time2,262144,8,42.644619941711426
time1,262144,16,40.828227996826172
time2,262144,16,44.139754772186279
time1,262144,32,45.620036125183105
time2,262144,32,50.185036659240723
time1,262144,64,59.902453422546387
time2,262144,64,62.817311286926270
time1,262144,128,58.131814002990723
time2,262144,128,84.175896644592285
time1,262144,256,136.584806442260742
time2,262144,256,62.065243721008294
time1,262144,512,61.845898628234870
time2,262144,512,63.965964317321784
time1,262144,1024,63.405442237854011
time2,262144,1024,59.131729602813721
time1,262144,2048,208.997750282287598
time2,262144,2048,198.724031448364258
time1,262144,4096,462.931632995605469
time2,262144,4096,451.820683479309082
time1,262144,8192,509.794688224792537
time2,262144,8192,444.568133354187012
time1,262144,16384,183.412337303161621
time2,262144,16384,235.994577407836914
time1,262144,32768,130.821108818054199
time2,262144,32768,51.293277740478516
time1,262144,65536,46.263265609741211
time2,262144,65536,48.111903667449951
time1,262144,131072,61.142134666442864
time2,262144,131072,57.915794849395752
time1,262144,262144,133.674383163452148
time2,262144,262144,65.049791336059570
time1,524288,0,0.855636596679688
time2,524288,0,3.365540504455566
time1,524288,8,79.153800010681152
time2,524288,8,122.404098510742188
time1,524288,16,196.148109436035156
time2,524288,16,123.284721374511733
time1,524288,32,93.157267570495605
time2,524288,32,96.406376361846924
time1,524288,64,116.096377372741699
time2,524288,64,112.013006210327148
time1,524288,128,224.926328659057617
time2,524288,128,105.753517150878906
time1,524288,256,241.961455345153809
time2,524288,256,159.641706943511963
time1,524288,512,137.683677673339844
time2,524288,512,107.148647308349609
time1,524288,1024,127.166843414306641
time2,524288,1024,153.128337860107422
time1,524288,2048,406.911516189575195
time2,524288,2048,234.569942951202393
time1,524288,4096,979.225111007690430
time2,524288,4096,887.340784072875977
time1,524288,8192,918.257498741149902
time2,524288,8192,848.021674156188965
time1,524288,16384,915.345883369445801
time2,524288,16384,825.143253803253174
time1,524288,32768,600.542521476745605
time2,524288,32768,430.846989154815674
time1,524288,65536,102.328705787658691
time2,524288,65536,96.126687526702881
time1,524288,131072,203.155899047851562
time2,524288,131072,79.621315002441406
time1,524288,262144,209.412956237792969
time2,524288,262144,90.353918075561523
time1,524288,524288,121.298241615295410
time2,524288,524288,115.467643737792969
time1,1048576,0,0.871491432189941
time2,1048576,0,3.347575664520264
time1,1048576,8,140.287423133850098
time2,1048576,8,121.052885055541992
time1,1048576,16,366.484189033508301
time2,1048576,16,137.507081031799316
time1,1048576,32,369.480133056640625
time2,1048576,32,194.147622585296631
time1,1048576,64,406.474518775939941
time2,1048576,64,199.988067150115967
time1,1048576,128,413.294243812561035
time2,1048576,128,220.642435550689697
time1,1048576,256,235.296297073364258
time2,1048576,256,336.637330055236816
time1,1048576,512,243.885111808776855
time2,1048576,512,327.339434623718262
time1,1048576,1024,522.338032722473145
time2,1048576,1024,311.761724948883057
time1,1048576,2048,420.604777336120605
time2,1048576,2048,544.391834735870361
time1,1048576,4096,1705.851006507873535
time2,1048576,4096,1759.259164333343506
time1,1048576,8192,1755.682945251464844
time2,1048576,8192,1755.694997310638428
time1,1048576,16384,1610.167503356933594
time2,1048576,16384,1659.096992015838623
time1,1048576,32768,1476.058292388916016
time2,1048576,32768,1650.660133361816406
time1,1048576,65536,1064.781951904296875
time2,1048576,65536,831.851494312286377
time1,1048576,131072,391.957187652587891
time2,1048576,131072,215.526831150054932
time1,1048576,262144,383.639812469482422
time2,1048576,262144,132.541203498840332
time1,1048576,524288,361.231088638305664
time2,1048576,524288,165.330517292022705
time1,1048576,1048576,175.510811805725098
time2,1048576,1048576,157.836937904357910
time1,2097152,0,0.873970985412598
time2,2097152,0,3.332436084747314
time1,2097152,8,684.145593643188477
time2,2097152,8,346.704113483428955
time1,2097152,16,680.561137199401855
time2,2097152,16,454.713261127471924
time1,2097152,32,703.665590286254883
time2,2097152,32,332.513403892517090
time1,2097152,64,742.802953720092773
time2,2097152,64,479.231834411621094
time1,2097152,128,799.012923240661621
time2,2097152,128,651.784062385559082
time1,2097152,256,826.536130905151367
time2,2097152,256,670.131003856658936
time1,2097152,512,430.982136726379395
time2,2097152,512,712.009632587432861
time1,2097152,1024,959.284090995788574
time2,2097152,1024,471.311342716217041
time1,2097152,2048,803.467416763305664
time2,2097152,2048,911.091864109039307
time1,2097152,4096,3388.702225685119629
time2,2097152,4096,3588.018369674682617
time1,2097152,8192,3452.551269531250000
time2,2097152,8192,3355.702841281890869
time1,2097152,16384,3562.557721138000488
time2,2097152,16384,3458.704686164855957
time1,2097152,32768,3025.939774513244629
time2,2097152,32768,3370.389473438262939
time1,2097152,65536,2872.962474822998047
time2,2097152,65536,3313.071715831756592
time1,2097152,131072,1397.952771186828613
time2,2097152,131072,1680.688047409057617
time1,2097152,262144,685.586738586425781
time2,2097152,262144,367.207491397857666
time1,2097152,524288,675.388598442077637
time2,2097152,524288,426.343107223510742
time1,2097152,1048576,653.024435043334961
time2,2097152,1048576,333.866250514984131
time1,2097152,2097152,605.975055694580078
time2,2097152,2097152,327.766382694244385
time1,4194304,0,0.850558280944824
time2,4194304,0,3.364598751068115
time1,4194304,8,1332.410073280334473
time2,4194304,8,946.579194068908691
time1,4194304,16,1404.116821289062500
time2,4194304,16,934.941387176513672
time1,4194304,32,1306.916737556457520
time2,4194304,32,1047.772657871246338
time1,4194304,64,1395.711541175842285
time2,4194304,64,1113.984727859497070
time1,4194304,128,1489.602637290954590
time2,4194304,128,1347.340345382690430
time1,4194304,256,1651.814198493957520
time2,4194304,256,1583.628797531127930
time1,4194304,512,1696.647620201110840
time2,4194304,512,1662.364935874938965
time1,4194304,1024,1729.951763153076172
time2,4194304,1024,1633.397662639617920
time1,4194304,2048,2626.641631126403809
time2,4194304,2048,2633.044683933258057
time1,4194304,4096,7006.974339485168457
time2,4194304,4096,7152.912509441375732
time1,4194304,8192,7138.548994064331055
time2,4194304,8192,7122.878980636596680
time1,4194304,16384,7032.581853866577148
time2,4194304,16384,7059.931206703186035
time1,4194304,32768,7397.342729568481445
time2,4194304,32768,7005.277121067047119
time1,4194304,65536,6329.662966728210449
time2,4194304,65536,6760.227108001708984
time1,4194304,131072,5818.426966667175293
time2,4194304,131072,6285.618913173675537
time1,4194304,262144,3351.030468940734863
time2,4194304,262144,3180.808234214782715
time1,4194304,524288,1296.230792999267578
time2,4194304,524288,863.893294334411621
time1,4194304,1048576,1296.268224716186523
time2,4194304,1048576,690.265846252441406
time1,4194304,2097152,1356.628870964050293
time2,4194304,2097152,659.159731864929199
time1,4194304,4194304,1152.950406074523926
time2,4194304,4194304,651.937782764434814
time1,8388608,0,0.856256484985352
time2,8388608,0,3.319489955902100
time1,8388608,8,2719.775319099426270
time2,8388608,8,1975.509166717529297
time1,8388608,16,2578.987431526184082
time2,8388608,16,2523.430788516998291
time1,8388608,32,2850.284194946289062
time2,8388608,32,2819.743072986602783
time1,8388608,64,3298.375463485717773
time2,8388608,64,3547.619986534118652
time1,8388608,128,4290.928912162780762
time2,8388608,128,4386.828982830047607
time1,8388608,256,4318.490791320800781
time2,8388608,256,4827.532064914703369
time1,8388608,512,5866.244077682495117
time2,8388608,512,6074.186146259307861
time1,8388608,1024,5780.781173706054688
time2,8388608,1024,6394.991886615753174
time1,8388608,2048,6507.133340835571289
time2,8388608,2048,6816.360831260681152
time1,8388608,4096,14443.836236000061035
time2,8388608,4096,14767.096602916717529
time1,8388608,8192,14363.282489776611328
time2,8388608,8192,14828.364455699920654
time1,8388608,16384,14627.772569656372070
time2,8388608,16384,14724.760520458221436
time1,8388608,32768,14048.110389709472656
time2,8388608,32768,14603.503632545471191
time1,8388608,65536,14643.769097328186035
time2,8388608,65536,14496.500790119171143
time1,8388608,131072,13822.462630271911621
time2,8388608,131072,14141.674304008483887
time1,8388608,262144,12451.698350906372070
time2,8388608,262144,12079.790616035461426
time1,8388608,524288,5814.265513420104980
time2,8388608,524288,7239.250195026397705
time1,8388608,1048576,2510.762500762939453
time2,8388608,1048576,1405.245018005371094
time1,8388608,2097152,2491.247677803039551
time2,8388608,2097152,1621.156382560729980
time1,8388608,4194304,2632.335782051086426
time2,8388608,4194304,1077.954447269439697
time1,8388608,8388608,2251.257944107055664
time2,8388608,8388608,1636.132657527923584
time1,16777216,0,0.858473777770996
time2,16777216,0,3.337264060974121
time1,16777216,8,5313.383197784423828
time2,16777216,8,4754.000985622406006
time1,16777216,16,5332.256960868835449
time2,16777216,16,5085.889899730682373
time1,16777216,32,6709.371042251586914
time2,16777216,32,6542.743659019470215
time1,16777216,64,9666.195940971374512
time2,16777216,64,9452.580356597900391
time1,16777216,128,13086.963105201721191
time2,16777216,128,13038.045108318328857
time1,16777216,256,14130.906796455383301
time2,16777216,256,14154.024267196655273
time1,16777216,512,17355.522727966308594
time2,16777216,512,17456.206142902374268
time1,16777216,1024,18241.037106513977051
time2,16777216,1024,18167.828750610351562
time1,16777216,2048,19657.063698768615723
time2,16777216,2048,19703.941881656646729
time1,16777216,4096,23830.344152450561523
time2,16777216,4096,24280.031037330627441
time1,16777216,8192,28689.304161071777344
time2,16777216,8192,28873.771190643310547
time1,16777216,16384,28085.804963111877441
time2,16777216,16384,28701.311647891998291
time1,16777216,32768,28504.092550277709961
time2,16777216,32768,28710.514485836029053
time1,16777216,65536,28811.042499542236328
time2,16777216,65536,28715.606486797332764
time1,16777216,131072,27722.857522964477539
time2,16777216,131072,27931.654202938079834
time1,16777216,262144,27173.539495468139648
time2,16777216,262144,27908.972501754760742
time1,16777216,524288,24669.844484329223633
time2,16777216,524288,26072.060334682464600
time1,16777216,1048576,15411.897039413452148
time2,16777216,1048576,14295.123922824859619
time1,16777216,2097152,5459.568786621093750
time2,16777216,2097152,4186.003530025482178
time1,16777216,4194304,5546.430945396423340
time2,16777216,4194304,5133.246374130249023
time1,16777216,8388608,5300.283169746398926
time2,16777216,8388608,4855.236911773681641
time1,16777216,16777216,4956.472849845886230
time2,16777216,16777216,4466.543650627136230
time1,33554432,0,0.504374504089355
time2,33554432,0,3.295588493347168
time1,33554432,8,10968.406820297241211
time2,33554432,8,10549.129307270050049
time1,33554432,16,11277.567720413208008
time2,33554432,16,11153.492355346679688
time1,33554432,32,13794.389629364013672
time2,33554432,32,13409.019279479980469
time1,33554432,64,19322.678518295288086
time2,33554432,64,19023.340010643005371
time1,33554432,128,25965.529727935791016
time2,33554432,128,26110.441613197326660
time1,33554432,256,28218.592381477355957
time2,33554432,256,28107.753264904022217
time1,33554432,512,34761.218810081481934
time2,33554432,512,34856.807160377502441
time1,33554432,1024,36544.699072837829590
time2,33554432,1024,36369.519686698913574
time1,33554432,2048,39795.625281333923340
time2,33554432,2048,39297.503733634948730
time1,33554432,4096,49482.668590545654297
time2,33554432,4096,48877.948880195617676
time1,33554432,8192,49393.801259994506836
time2,33554432,8192,49617.215597629547119
time1,33554432,16384,57440.037322044372559
time2,33554432,16384,57313.704621791839600
time1,33554432,32768,58261.999726295471191
time2,33554432,32768,58680.077862739562988
time1,33554432,65536,58114.095950126647949
time2,33554432,65536,58638.825798034667969
time1,33554432,131072,59331.659030914306641
time2,33554432,131072,58067.596960067749023
time1,33554432,262144,56557.111835479736328
time2,33554432,262144,55959.001851081848145
time1,33554432,524288,55101.689219474792480
time2,33554432,524288,55669.864261150360107
time1,33554432,1048576,47535.063099861145020
time2,33554432,1048576,48713.406884670257568
time1,33554432,2097152,26516.630792617797852
time2,33554432,2097152,28227.049219608306885
time1,33554432,4194304,9949.275445938110352
time2,33554432,4194304,9826.224482059478760
time1,33554432,8388608,10112.586760520935059
time2,33554432,8388608,9664.017176628112793
time1,33554432,16777216,9723.040699958801270
time2,33554432,16777216,9378.755581378936768
time1,33554432,33554432,9201.585221290588379
time2,33554432,33554432,8558.888924121856689
