,0,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608,16777216,33554432
33554432,,,,,,,,,,,,,,,,,,,,,,,,9201.585221290588379
16777216,,,,,,,,,,,,,,,,,,,,,,,4956.472849845886230,9723.040699958801270
8388608,,,,,,,,,,,,,,,,,,,,,,2251.257944107055664,5300.283169746398926,10112.586760520935059
4194304,,,,,,,,,,,,,,,,,,,,,1152.950406074523926,2632.335782051086426,5546.430945396423340,9949.275445938110352
2097152,,,,,,,,,,,,,,,,,,,,605.975055694580078,1356.628870964050293,2491.247677803039551,5459.568786621093750,26516.630792617797852
1048576,,,,,,,,,,,,,,,,,,,175.510811805725098,653.024435043334961,1296.268224716186523,2510.762500762939453,15411.897039413452148,47535.063099861145020
524288,,,,,,,,,,,,,,,,,,121.298241615295410,361.231088638305664,675.388598442077637,1296.230792999267578,5814.265513420104980,24669.844484329223633,55101.689219474792480
262144,,,,,,,,,,,,,,,,,133.674383163452148,209.412956237792969,383.639812469482422,685.586738586425781,3351.030468940734863,12451.698350906372070,27173.539495468139648,56557.111835479736328
131072,,,,,,,,,,,,,,,,30.996584892272946,61.142134666442864,203.155899047851562,391.957187652587891,1397.952771186828613,5818.426966667175293,13822.462630271911621,27722.857522964477539,59331.659030914306641
65536,,,,,,,,,,,,,,,15.918159484863283,30.992674827575687,46.263265609741211,102.328705787658691,1064.781951904296875,2872.962474822998047,6329.662966728210449,14643.769097328186035,28811.042499542236328,58114.095950126647949
32768,,,,,,,,,,,,,,8.425354957580566,15.897774696350096,23.490405082702637,130.821108818054199,600.542521476745605,1476.058292388916016,3025.939774513244629,7397.342729568481445,14048.110389709472656,28504.092550277709961,58261.999726295471191
16384,,,,,,,,,,,,,4.627466201782227,8.422183990478516,12.224316596984863,25.967836380004883,183.412337303161621,915.345883369445801,1610.167503356933594,3562.557721138000488,7032.581853866577148,14627.772569656372070,28085.804963111877441,57440.037322044372559
8192,,,,,,,,,,,,2.761411666870117,4.634046554565430,6.559991836547852,13.415694236755371,201.434993743896484,509.794688224792537,918.257498741149902,1755.682945251464844,3452.551269531250000,7138.548994064331055,14363.282489776611328,28689.304161071777344,49393.801259994506836
4096,,,,,,,,,,,1.811385154724121,2.799248695373535,3.683137893676758,8.114409446716309,108.172821998596191,266.514182090759277,462.931632995605469,979.225111007690430,1705.851006507873535,3388.702225685119629,7006.974339485168457,14443.836236000061035,23830.344152450561523,49482.668590545654297
2048,,,,,,,,,,1.357698440551758,1.812982559204102,2.279019355773926,3.320384025573730,6.879615783691406,67.792677879333496,135.342121124267578,208.997750282287598,406.911516189575195,420.604777336120605,803.467416763305664,2626.641631126403809,6507.133340835571289,19657.063698768615723,39795.625281333923340
1024,,,,,,,,,1.112532615661621,1.346421241760254,1.596856117248535,2.079582214355469,3.294277191162109,6.055021286010742,17.121648788452148,32.155036926269531,63.405442237854011,127.166843414306641,522.338032722473145,959.284090995788574,1729.951763153076172,5780.781173706054688,18241.037106513977051,36544.699072837829590
512,,,,,,,,1.003050804138184,1.123952865600586,1.242256164550781,1.489663124084473,2.093100547790527,3.286433219909668,7.145047187805176,40.195727348327637,30.704379081726074,61.845898628234870,137.683677673339844,243.885111808776855,430.982136726379395,1696.647620201110840,5866.244077682495117,17355.522727966308594,34761.218810081481934
256,,,,,,,0.958895683288574,1.005125045776367,1.046085357666016,1.197052001953125,1.483225822448730,2.088904380798340,3.720998764038086,6.450057029724121,15.397095680236816,76.900935173034668,136.584806442260742,241.961455345153809,235.296297073364258,826.536130905151367,1651.814198493957520,4318.490791320800781,14130.906796455383301,28218.592381477355957
128,,,,,,0.914835929870605,0.940346717834473,0.969314575195312,1.026749610900879,1.200008392333984,1.487088203430176,2.315902709960938,3.509807586669922,6.193900108337402,15.276479721069338,79.062676429748535,58.131814002990723,224.926328659057617,413.294243812561035,799.012923240661621,1489.602637290954590,4290.928912162780762,13086.963105201721191,25965.529727935791016
64,,,,,0.883460044860840,0.899410247802734,0.913214683532715,0.958538055419922,1.060819625854492,1.177978515625000,1.581239700317383,2.192568778991699,3.379273414611816,6.042289733886719,15.506100654602051,30.129671096801758,59.902453422546387,116.096377372741699,406.474518775939941,742.802953720092773,1395.711541175842285,3298.375463485717773,9666.195940971374512,19322.678518295288086
32,,,,0.876712799072266,0.888657569885254,0.903820991516113,0.574064254760742,0.961375236511230,1.037645339965820,1.222968101501465,1.537251472473145,2.107834815979004,3.307223320007324,5.867648124694824,12.063455581665039,23.259902000427246,45.620036125183105,93.157267570495605,369.480133056640625,703.665590286254883,1306.916737556457520,2850.284194946289062,6709.371042251586914,13794.389629364013672
16,,,0.894117355346680,0.874829292297363,0.871658325195312,0.885272026062012,0.907182693481445,0.950932502746582,1.061463356018066,1.209068298339844,1.505780220031738,2.084827423095703,3.269720077514648,5.760931968688965,10.875964164733887,20.835471153259277,40.828227996826172,196.148109436035156,366.484189033508301,680.561137199401855,1404.116821289062500,2578.987431526184082,5332.256960868835449,11277.567720413208008
8,,0.857400894165039,0.866699218750000,0.866627693176270,0.883555412292480,0.893139839172363,0.901508331298828,0.950026512145996,1.051568984985352,1.175594329833984,1.478886604309082,2.063107490539551,3.256559371948242,5.726099014282227,10.561370849609375,20.450973510742188,39.525485038757324,79.153800010681152,140.287423133850098,684.145593643188477,1332.410073280334473,2719.775319099426270,5313.383197784423828,10968.406820297241211
0,0.863242149353027,0.855159759521484,0.858378410339355,0.853800773620605,0.853204727172852,0.853061676025391,0.857496261596680,0.855636596679688,0.858330726623535,0.865435600280762,0.859951972961426,0.875186920166016,0.861310958862305,0.860881805419922,0.846910476684570,0.862669944763184,0.849056243896484,0.855636596679688,0.871491432189941,0.873970985412598,0.850558280944824,0.856256484985352,0.858473777770996,0.504374504089355
